JKUUNUSK,7,4
JKUUNUSK,8,4
JKUUNUSK,9,4
JKUUNUSK,10,4
JKUUNUSK,11,4
JKUUNUSK,12,4
JKUUNUSK,13,4
JKUUNUSK,14,4
JKUUNUSK,15,4
JKUUNUSK,16,4
JKUUNUSK,17,4
JKUUNUSK,18,4
JKUUNUSK,19,4
JKUUNUSK,20,4
JKUUNUSK,21,4
JKUUNUSK,22,4
JKUUNUSK,23,4
JKUUNUSK,24,4
JKUUNUSK,25,4
JKUUNUSK,26,4
JKUUNUSK,27,4
JKUUNUSK,28,4
JKUUNUSK,29,4
JKUUNUSK,30,4
JKUUNUSK,31,4
JKUUNUSK,32,4
JKUUNUSK,33,4
JKUUNUSK,34,4
JKUUNUSK,35,4
JKUUNUSK,36,4
JKUUNUSK,37,4
JKUUNUSK,38,4
JKUUNUSK,39,4
JKUUNUSK,40,4
JKUUNUSK,41,4
JKUUNUSK,42,4
JKUUNUSK,43,4
JKUUNUSK,44,4
JKUUNUSK,45,4
JKUUNUSK,46,4
JKUUNUSK,47,4
JKUUNUSK,48,4
JKUUNUSK,49,4
JKUUNUSK,50,4
JKUUNUSK,51,4
JKUUNUSK,52,4
JKUUNUSK,53,4
JKUUNUSK,55,4
JKUUNUSK,56,4
JKUUNUSK,57,4
JKUUNUSK,58,4
JKUUNUSK,59,4
JKUUNUSK,60,4
JKUUNUSK,61,4
JKUUNUSK,62,4
JKUUNUSK,63,4
JKUUNUSK,64,4
JKUUNUSK,65,4
JKUUNUSK,66,4
JKUUNUSK,67,4
JKUUNUSK,68,4
JKUUNUSK,69,4
JKUUNUSK,70,4
JKUUNUSK,71,4
JKUUNUSK,72,4
JKUUNUSK,73,4
JKUUNUSK,74,4
JKUUNUSK,75,4
I9EA1TAT,4,0
I9EA1TAT,8,0
I9EA1TAT,9,0
I9EA1TAT,8,2
I9EA1TAT,9,2
I9EA1TAT,15,2
I9EA1TAT,16,2
I9EA1TAT,17,2
PBZN2YTL,15,1
PBZN2YTL,1,4
PBZN2YTL,2,4
PBZN2YTL,8,4
PBZN2YTL,9,4
PBZN2YTL,10,4
PBZN2YTL,11,4
PBZN2YTL,12,4
PBZN2YTL,13,4
PBZN2YTL,14,4
PBZN2YTL,15,4
PBZN2YTL,16,4
PBZN2YTL,18,4
PBZN2YTL,1,5
PBZN2YTL,3,5
PBZN2YTL,4,5
PBZN2YTL,5,5
PBZN2YTL,6,5
PBZN2YTL,7,5
PBZN2YTL,8,5
PBZN2YTL,9,5
PBZN2YTL,10,5
PBZN2YTL,11,5
PBZN2YTL,12,5
PBZN2YTL,13,5
PBZN2YTL,14,5
PBZN2YTL,15,5
PBZN2YTL,16,5
PBZN2YTL,17,5
PBZN2YTL,18,5
AIGIP5JL,15,1
AIGIP5JL,16,1
AIGIP5JL,26,1
JGW5FZQ1,1,0
JGW5FZQ1,3,0
JGW5FZQ1,4,0
JGW5FZQ1,5,0
JGW5FZQ1,6,0
JGW5FZQ1,7,0
JGW5FZQ1,8,0
JGW5FZQ1,9,0
JGW5FZQ1,11,0
JGW5FZQ1,12,0
JGW5FZQ1,13,0
JGW5FZQ1,14,0
JGW5FZQ1,16,0
JGW5FZQ1,18,0
JGW5FZQ1,20,0
JGW5FZQ1,22,0
JGW5FZQ1,24,0
JGW5FZQ1,25,0
JGW5FZQ1,27,0
JGW5FZQ1,28,0
JGW5FZQ1,29,0
JGW5FZQ1,31,0
JGW5FZQ1,32,0
JGW5FZQ1,33,0
JGW5FZQ1,1,1
JGW5FZQ1,2,1
JGW5FZQ1,3,1
JGW5FZQ1,4,1
JGW5FZQ1,5,1
JGW5FZQ1,6,1
JGW5FZQ1,7,1
JGW5FZQ1,8,1
JGW5FZQ1,9,1
JGW5FZQ1,10,1
JGW5FZQ1,11,1
JGW5FZQ1,12,1
JGW5FZQ1,13,1
JGW5FZQ1,14,1
JGW5FZQ1,15,1
JGW5FZQ1,16,1
JGW5FZQ1,17,1
JGW5FZQ1,18,1
JGW5FZQ1,19,1
JGW5FZQ1,20,1
JGW5FZQ1,21,1
JGW5FZQ1,22,1
JGW5FZQ1,23,1
JGW5FZQ1,24,1
JGW5FZQ1,25,1
JGW5FZQ1,26,1
JGW5FZQ1,27,1
JGW5FZQ1,28,1
JGW5FZQ1,29,1
JGW5FZQ1,30,1
JGW5FZQ1,31,1
JGW5FZQ1,32,1
JGW5FZQ1,33,1
303NQ04I,2,1
303NQ04I,3,1
303NQ04I,4,1
303NQ04I,8,1
303NQ04I,10,1
303NQ04I,16,1
303NQ04I,21,1
303NQ04I,24,1
303NQ04I,2,3
303NQ04I,3,3
303NQ04I,4,3
303NQ04I,8,3
303NQ04I,9,3
303NQ04I,10,3
303NQ04I,12,3
303NQ04I,18,3
303NQ04I,23,3
303NQ04I,26,3
303NQ04I,27,3
DWMSAWHN,1,0
DWMSAWHN,2,0
DWMSAWHN,4,0
DWMSAWHN,5,0
DWMSAWHN,6,0
CLDBAV5K,1,1
CLDBAV5K,2,1
CLDBAV5K,4,1
CLDBAV5K,5,1
CLDBAV5K,6,1
CLDBAV5K,7,1
CLDBAV5K,8,1
GMSKSTWH,2,0
GMSKSTWH,3,0
GMSKSTWH,2,2
GMSKSTWH,3,2
GMSKSTWH,1,3
GMSKSTWH,2,3
GMSKSTWH,3,3
GMSKSTWH,1,4
GMSKSTWH,2,4
GMSKSTWH,3,4
KVROCH8T,1,0
KVROCH8T,2,0
KVROCH8T,3,0
KVROCH8T,4,0
KVROCH8T,5,0
KVROCH8T,6,0
KVROCH8T,7,0
KVROCH8T,8,0
KVROCH8T,9,0
KVROCH8T,10,0
KVROCH8T,11,0
KVROCH8T,12,0
KVROCH8T,13,0
KVROCH8T,14,0
KVROCH8T,15,0
KVROCH8T,16,0
KVROCH8T,17,0
KVROCH8T,18,0
KVROCH8T,19,0
KVROCH8T,20,0
KVROCH8T,21,0
KVROCH8T,22,0
KVROCH8T,23,0
6G3FACLZ,4,2
6G3FACLZ,5,2
6G3FACLZ,6,2
6G3FACLZ,7,2
6G3FACLZ,8,2
6G3FACLZ,9,2
6G3FACLZ,10,2
6G3FACLZ,11,2
6G3FACLZ,12,2
X4EWMYC3,1,0
X4EWMYC3,2,0
X4EWMYC3,3,0
X4EWMYC3,4,0
X4EWMYC3,5,0
X4EWMYC3,6,0
X4EWMYC3,7,0
X4EWMYC3,8,0
X4EWMYC3,9,0
4S5OB3M4,2,0
4S5OB3M4,3,0
4S5OB3M4,4,0
4S5OB3M4,5,0
4S5OB3M4,6,0
4S5OB3M4,7,0
4S5OB3M4,8,0
4S5OB3M4,9,0
4S5OB3M4,10,0
4S5OB3M4,11,0
4S5OB3M4,12,0
4S5OB3M4,13,0
4S5OB3M4,14,0
4S5OB3M4,15,0
4S5OB3M4,16,0
4S5OB3M4,17,0
4S5OB3M4,18,0
4S5OB3M4,19,0
4S5OB3M4,20,0
4S5OB3M4,21,0
4S5OB3M4,22,0
4S5OB3M4,23,0
4S5OB3M4,24,0
4S5OB3M4,25,0
4S5OB3M4,26,0
4S5OB3M4,27,0
4S5OB3M4,28,0
4S5OB3M4,29,0
4S5OB3M4,14,1
4S5OB3M4,29,2
4S5OB3M4,30,2
4S5OB3M4,31,2
4S5OB3M4,1,3
4S5OB3M4,2,3
4S5OB3M4,3,3
4S5OB3M4,4,3
4S5OB3M4,5,3
4S5OB3M4,6,3
4S5OB3M4,7,3
4S5OB3M4,8,3
4S5OB3M4,9,3
4S5OB3M4,10,3
4S5OB3M4,11,3
4S5OB3M4,12,3
4S5OB3M4,13,3
4S5OB3M4,14,3
4S5OB3M4,15,3
4S5OB3M4,16,3
4S5OB3M4,17,3
4S5OB3M4,18,3
4S5OB3M4,19,3
4S5OB3M4,20,3
4S5OB3M4,21,3
4S5OB3M4,22,3
4S5OB3M4,23,3
4S5OB3M4,24,3
4S5OB3M4,25,3
4S5OB3M4,26,3
4S5OB3M4,27,3
4S5OB3M4,28,3
4S5OB3M4,29,3
4S5OB3M4,30,3
4S5OB3M4,31,3
4S5OB3M4,2,4
4S5OB3M4,3,4
4S5OB3M4,5,4
4S5OB3M4,6,4
4S5OB3M4,7,4
4S5OB3M4,9,4
4S5OB3M4,10,4
4S5OB3M4,11,4
4S5OB3M4,13,4
4S5OB3M4,16,4
4S5OB3M4,17,4
4S5OB3M4,21,4
4S5OB3M4,22,4
4S5OB3M4,25,4
4S5OB3M4,26,4
4S5OB3M4,27,4
4S5OB3M4,28,4
4S5OB3M4,30,4
4S5OB3M4,31,4
4S5OB3M4,2,5
4S5OB3M4,3,5
4S5OB3M4,4,5
4S5OB3M4,5,5
4S5OB3M4,6,5
4S5OB3M4,8,5
4S5OB3M4,9,5
4S5OB3M4,10,5
4S5OB3M4,11,5
4S5OB3M4,12,5
4S5OB3M4,13,5
4S5OB3M4,14,5
4S5OB3M4,15,5
4S5OB3M4,16,5
4S5OB3M4,17,5
4S5OB3M4,19,5
4S5OB3M4,20,5
4S5OB3M4,21,5
4S5OB3M4,22,5
4S5OB3M4,23,5
4S5OB3M4,24,5
4S5OB3M4,25,5
4S5OB3M4,26,5
4S5OB3M4,27,5
4S5OB3M4,28,5
4S5OB3M4,29,5
4S5OB3M4,30,5
4S5OB3M4,31,5
RF1DFNIO,1,3
RF1DFNIO,2,3
RF1DFNIO,5,3
RF1DFNIO,6,3
AFYQIXFB,5,2
AFYQIXFB,7,2
AFYQIXFB,11,2
AFYQIXFB,12,2
MEVTZIFG,1,0
MEVTZIFG,3,0
MEVTZIFG,4,0
MEVTZIFG,5,0
GRHSQJUP,1,0
GRHSQJUP,2,0
GRHSQJUP,3,0
GRHSQJUP,4,0
GRHSQJUP,5,0
GRHSQJUP,2,3
7FN1A5WN,1,0
7FN1A5WN,2,0
7FN1A5WN,3,0
7FN1A5WN,5,0
7FN1A5WN,6,0
7FN1A5WN,7,0
7FN1A5WN,8,0
7FN1A5WN,9,0
7FN1A5WN,10,0
7FN1A5WN,11,0
7FN1A5WN,12,0
7FN1A5WN,13,0
7FN1A5WN,14,0
7FN1A5WN,15,0
7FN1A5WN,16,0
7FN1A5WN,17,0
7FN1A5WN,18,0
SB8AOVIK,1,0
SB8AOVIK,4,0
SB8AOVIK,1,2
65ZVLJVZ,2,1
65ZVLJVZ,3,1
65ZVLJVZ,4,1
65ZVLJVZ,5,1
65ZVLJVZ,6,1
65ZVLJVZ,9,1
65ZVLJVZ,19,1
65ZVLJVZ,20,1
65ZVLJVZ,21,1
KXK7KO11,1,1
KXK7KO11,3,1
KXK7KO11,4,1
KXK7KO11,5,1
KXK7KO11,7,1
KXK7KO11,8,1
KXK7KO11,9,1
KXK7KO11,10,1
KXK7KO11,11,1
KXK7KO11,12,1
KXK7KO11,13,1
KXK7KO11,14,1
KXK7KO11,15,1
KXK7KO11,16,1
KXK7KO11,17,1
KXK7KO11,1,2
KXK7KO11,2,2
KXK7KO11,3,2
KXK7KO11,4,2
KXK7KO11,5,2
KXK7KO11,6,2
KXK7KO11,7,2
KXK7KO11,8,2
KXK7KO11,9,2
KXK7KO11,10,2
KXK7KO11,11,2
KXK7KO11,12,2
KXK7KO11,13,2
KXK7KO11,14,2
KXK7KO11,15,2
KXK7KO11,16,2
KXK7KO11,17,2
IX5D4NUU,1,0
IX5D4NUU,2,0
IX5D4NUU,3,0
IX5D4NUU,4,0
IX5D4NUU,5,0
IX5D4NUU,6,0
IX5D4NUU,7,0
IX5D4NUU,8,0
IX5D4NUU,9,0
IX5D4NUU,10,0
IX5D4NUU,11,0
IX5D4NUU,12,0
IX5D4NUU,13,0
IX5D4NUU,14,0
IX5D4NUU,16,0
IX5D4NUU,1,1
IX5D4NUU,2,1
IX5D4NUU,3,1
IX5D4NUU,4,1
IX5D4NUU,5,1
IX5D4NUU,6,1
IX5D4NUU,7,1
IX5D4NUU,8,1
IX5D4NUU,9,1
IX5D4NUU,10,1
IX5D4NUU,12,1
IX5D4NUU,13,1
IX5D4NUU,14,1
IX5D4NUU,15,1
IX5D4NUU,16,1
EXAPHSRU,1,0
EXAPHSRU,3,0
EXAPHSRU,4,0
EXAPHSRU,6,0
EXAPHSRU,10,0
EXAPHSRU,11,0
EXAPHSRU,14,0
EXAPHSRU,15,0
EXAPHSRU,21,0
EXAPHSRU,24,0
EXAPHSRU,25,0
EXAPHSRU,33,0
EXAPHSRU,35,0
EXAPHSRU,40,0
EXAPHSRU,45,0
EXAPHSRU,46,0
EXAPHSRU,49,0
EXAPHSRU,54,0
EXAPHSRU,56,0
EXAPHSRU,59,0
EXAPHSRU,60,0
EXAPHSRU,61,0
EXAPHSRU,66,0
EXAPHSRU,75,0
EXAPHSRU,77,0
EXAPHSRU,78,0
EXAPHSRU,85,0
EXAPHSRU,86,0
EXAPHSRU,87,0
EXAPHSRU,88,0
EXAPHSRU,90,0
EXAPHSRU,95,0
EXAPHSRU,96,0
EXAPHSRU,103,0
EXAPHSRU,104,0
EXAPHSRU,105,0
EXAPHSRU,107,0
EXAPHSRU,109,0
EXAPHSRU,111,0
EXAPHSRU,112,0
EXAPHSRU,114,0
EXAPHSRU,115,0
EXAPHSRU,116,0
EXAPHSRU,123,0
EXAPHSRU,127,0
EXAPHSRU,133,0
EXAPHSRU,134,0
EXAPHSRU,138,0
EXAPHSRU,141,0
EXAPHSRU,144,0
EXAPHSRU,147,0
EXAPHSRU,149,0
EXAPHSRU,153,0
EXAPHSRU,156,0
EXAPHSRU,157,0
EXAPHSRU,160,0
EXAPHSRU,163,0
EXAPHSRU,165,0
EXAPHSRU,168,0
EXAPHSRU,170,0
EXAPHSRU,175,0
EXAPHSRU,181,0
EXAPHSRU,182,0
EXAPHSRU,183,0
EXAPHSRU,184,0
EXAPHSRU,187,0
EXAPHSRU,189,0
EXAPHSRU,200,0
EXAPHSRU,202,0
EXAPHSRU,206,0
EXAPHSRU,207,0
EXAPHSRU,208,0
EXAPHSRU,209,0
EXAPHSRU,210,0
EXAPHSRU,213,0
EXAPHSRU,216,0
EXAPHSRU,217,0
EXAPHSRU,220,0
EXAPHSRU,222,0
EXAPHSRU,224,0
EXAPHSRU,227,0
EXAPHSRU,231,0
EXAPHSRU,232,0
EXAPHSRU,233,0
EXAPHSRU,238,0
EXAPHSRU,240,0
EXAPHSRU,242,0
EXAPHSRU,249,0
EXAPHSRU,75,2
EXAPHSRU,188,2
FWHLRPXF,3,0
FWHLRPXF,4,0
FWHLRPXF,6,0
FWHLRPXF,7,0
VRTNBLLR,1,2
VRTNBLLR,4,2
VRTNBLLR,5,2
VRTNBLLR,9,2
VRTNBLLR,10,2
VRTNBLLR,11,2
VRTNBLLR,12,2
VRTNBLLR,2,3
VRTNBLLR,3,3
VRTNBLLR,8,3
VRTNBLLR,11,3
VRTNBLLR,12,3
WPL5AT7L,15,0
WPL5AT7L,2,1
WPL5AT7L,4,1
WPL5AT7L,5,1
WPL5AT7L,6,1
WPL5AT7L,7,1
WPL5AT7L,8,1
WPL5AT7L,9,1
WPL5AT7L,10,1
WPL5AT7L,11,1
WPL5AT7L,12,1
WPL5AT7L,13,1
WPL5AT7L,14,1
VX393P6Q,3,1
VX393P6Q,5,1
VX393P6Q,6,1
VX393P6Q,7,1
VX393P6Q,9,1
VX393P6Q,10,1
VX393P6Q,11,1
HFCNP2AT,1,0
HFCNP2AT,2,0
HFCNP2AT,3,0
HFCNP2AT,4,0
HFCNP2AT,1,1
HFCNP2AT,2,1
HFCNP2AT,3,1
G44KTB7L,57,0
G44KTB7L,1,1
G44KTB7L,2,1
G44KTB7L,4,1
G44KTB7L,6,1
G44KTB7L,7,1
G44KTB7L,8,1
G44KTB7L,9,1
G44KTB7L,10,1
G44KTB7L,11,1
G44KTB7L,12,1
G44KTB7L,13,1
G44KTB7L,14,1
G44KTB7L,16,1
G44KTB7L,18,1
G44KTB7L,19,1
G44KTB7L,20,1
G44KTB7L,21,1
G44KTB7L,22,1
G44KTB7L,23,1
G44KTB7L,24,1
G44KTB7L,25,1
G44KTB7L,26,1
G44KTB7L,27,1
G44KTB7L,28,1
G44KTB7L,29,1
G44KTB7L,30,1
G44KTB7L,31,1
G44KTB7L,32,1
G44KTB7L,33,1
G44KTB7L,34,1
G44KTB7L,35,1
G44KTB7L,37,1
G44KTB7L,38,1
G44KTB7L,39,1
G44KTB7L,41,1
G44KTB7L,42,1
G44KTB7L,43,1
G44KTB7L,44,1
G44KTB7L,45,1
G44KTB7L,47,1
G44KTB7L,48,1
G44KTB7L,49,1
G44KTB7L,50,1
G44KTB7L,51,1
G44KTB7L,52,1
G44KTB7L,53,1
G44KTB7L,54,1
G44KTB7L,55,1
G44KTB7L,56,1
G44KTB7L,57,1
G44KTB7L,58,1
G44KTB7L,59,1
G44KTB7L,60,1
G44KTB7L,61,1
G44KTB7L,62,1
G44KTB7L,64,1
G44KTB7L,65,1
G44KTB7L,66,1
G44KTB7L,67,1
G44KTB7L,68,1
G44KTB7L,69,1
G44KTB7L,70,1
G44KTB7L,73,1
G44KTB7L,1,2
G44KTB7L,2,2
G44KTB7L,4,2
G44KTB7L,5,2
G44KTB7L,6,2
G44KTB7L,7,2
G44KTB7L,8,2
G44KTB7L,9,2
G44KTB7L,10,2
G44KTB7L,11,2
G44KTB7L,12,2
G44KTB7L,13,2
G44KTB7L,14,2
G44KTB7L,16,2
G44KTB7L,20,2
G44KTB7L,37,2
G44KTB7L,38,2
G44KTB7L,47,2
G44KTB7L,48,2
G44KTB7L,49,2
G44KTB7L,50,2
G44KTB7L,51,2
G44KTB7L,52,2
G44KTB7L,55,2
G44KTB7L,56,2
G44KTB7L,57,2
G44KTB7L,58,2
G44KTB7L,59,2
G44KTB7L,60,2
G44KTB7L,61,2
G44KTB7L,73,2
G44KTB7L,1,3
G44KTB7L,2,3
G44KTB7L,4,3
G44KTB7L,5,3
G44KTB7L,6,3
G44KTB7L,7,3
G44KTB7L,8,3
G44KTB7L,9,3
G44KTB7L,12,3
G44KTB7L,13,3
G44KTB7L,16,3
G44KTB7L,18,3
G44KTB7L,19,3
G44KTB7L,20,3
G44KTB7L,21,3
G44KTB7L,22,3
G44KTB7L,23,3
G44KTB7L,25,3
G44KTB7L,26,3
G44KTB7L,27,3
G44KTB7L,28,3
G44KTB7L,29,3
G44KTB7L,30,3
G44KTB7L,32,3
G44KTB7L,33,3
G44KTB7L,34,3
G44KTB7L,35,3
G44KTB7L,37,3
G44KTB7L,38,3
G44KTB7L,41,3
G44KTB7L,42,3
G44KTB7L,43,3
G44KTB7L,44,3
G44KTB7L,45,3
G44KTB7L,49,3
G44KTB7L,51,3
G44KTB7L,54,3
G44KTB7L,56,3
G44KTB7L,57,3
G44KTB7L,58,3
G44KTB7L,59,3
G44KTB7L,60,3
G44KTB7L,61,3
G44KTB7L,64,3
G44KTB7L,65,3
G44KTB7L,66,3
G44KTB7L,67,3
G44KTB7L,68,3
G44KTB7L,69,3
G44KTB7L,70,3
G44KTB7L,73,3
G44KTB7L,4,4
G44KTB7L,5,4
G44KTB7L,6,4
G44KTB7L,7,4
G44KTB7L,8,4
G44KTB7L,9,4
G44KTB7L,10,4
G44KTB7L,11,4
G44KTB7L,12,4
G44KTB7L,13,4
G44KTB7L,14,4
G44KTB7L,55,4
G44KTB7L,56,4
G44KTB7L,68,4
G44KTB7L,69,4
G44KTB7L,70,4
L1JTGGZF,1,1
L1JTGGZF,4,1
L1JTGGZF,7,1
L1JTGGZF,8,1
L1JTGGZF,10,1
L1JTGGZF,11,1
L1JTGGZF,15,1
L1JTGGZF,16,1
L1JTGGZF,18,1
L1JTGGZF,19,1
L1JTGGZF,20,1
L1JTGGZF,21,1
L1JTGGZF,24,1
L1JTGGZF,25,1
L1JTGGZF,26,1
L1JTGGZF,1,3
L1JTGGZF,2,3
L1JTGGZF,4,3
L1JTGGZF,5,3
L1JTGGZF,6,3
L1JTGGZF,7,3
L1JTGGZF,8,3
L1JTGGZF,9,3
L1JTGGZF,10,3
L1JTGGZF,11,3
L1JTGGZF,13,3
L1JTGGZF,14,3
L1JTGGZF,15,3
L1JTGGZF,16,3
L1JTGGZF,17,3
L1JTGGZF,18,3
L1JTGGZF,19,3
L1JTGGZF,20,3
