Y2OP2DV5,3,10,http://www.wikidata.org/entity/Q503415
Y2OP2DV5,4,10,http://www.wikidata.org/entity/Q6117385
Y2OP2DV5,6,10,http://www.wikidata.org/entity/Q2000943
U2LFWLUU,1,2,http://www.wikidata.org/entity/Q19593
U2LFWLUU,2,2,http://www.wikidata.org/entity/Q19597
U2LFWLUU,3,2,http://www.wikidata.org/entity/Q210961
U2LFWLUU,4,2,http://www.wikidata.org/entity/Q19593
U2LFWLUU,5,2,http://www.wikidata.org/entity/Q19597
U2LFWLUU,6,2,http://www.wikidata.org/entity/Q867921
U2LFWLUU,7,2,http://www.wikidata.org/entity/Q19593
U2LFWLUU,1,4,http://www.wikidata.org/entity/Q19593
U2LFWLUU,2,4,http://www.wikidata.org/entity/Q19597
U2LFWLUU,3,4,http://www.wikidata.org/entity/Q19593
U2LFWLUU,4,4,http://www.wikidata.org/entity/Q192597
U2LFWLUU,5,4,http://www.wikidata.org/entity/Q192597
U2LFWLUU,6,4,http://www.wikidata.org/entity/Q19593
U2LFWLUU,7,4,http://www.wikidata.org/entity/Q180420
AIEFQYYB,6,1,http://www.wikidata.org/entity/Q195439
AIEFQYYB,8,1,http://www.wikidata.org/entity/Q211530
AIEFQYYB,9,1,http://www.wikidata.org/entity/Q607317
AIEFQYYB,10,1,http://www.wikidata.org/entity/Q3644642
AIEFQYYB,11,1,http://www.wikidata.org/entity/Q4957684
AIEFQYYB,12,1,http://www.wikidata.org/entity/Q263670
JKUUNUSK,1,0,http://www.wikidata.org/entity/Q47465
JKUUNUSK,2,0,http://www.wikidata.org/entity/Q40104
JKUUNUSK,3,0,http://www.wikidata.org/entity/Q41604
JKUUNUSK,4,0,http://www.wikidata.org/entity/Q38380
JKUUNUSK,5,0,http://www.wikidata.org/entity/Q50189
JKUUNUSK,6,0,http://www.wikidata.org/entity/Q126898
JKUUNUSK,7,0,http://www.wikidata.org/entity/Q181946
JKUUNUSK,8,0,http://www.wikidata.org/entity/Q191415
JKUUNUSK,9,0,http://www.wikidata.org/entity/Q205632
JKUUNUSK,10,0,http://www.wikidata.org/entity/Q192773
JKUUNUSK,11,0,http://www.wikidata.org/entity/Q6397
JKUUNUSK,12,0,http://www.wikidata.org/entity/Q37776
JKUUNUSK,13,0,http://www.wikidata.org/entity/Q174019
JKUUNUSK,14,0,http://www.wikidata.org/entity/Q1479
JKUUNUSK,15,0,http://www.wikidata.org/entity/Q172455
JKUUNUSK,16,0,http://www.wikidata.org/entity/Q12193
JKUUNUSK,17,0,http://www.wikidata.org/entity/Q41185
JKUUNUSK,18,0,http://www.wikidata.org/entity/Q6454
JKUUNUSK,19,0,http://www.wikidata.org/entity/Q39984
JKUUNUSK,20,0,http://www.wikidata.org/entity/Q192378
JKUUNUSK,21,0,http://www.wikidata.org/entity/Q21008210
JKUUNUSK,22,0,http://www.wikidata.org/entity/Q42168
JKUUNUSK,23,0,http://www.wikidata.org/entity/Q174002
JKUUNUSK,24,0,http://www.wikidata.org/entity/Q189715
JKUUNUSK,25,0,http://www.wikidata.org/entity/Q46135
JKUUNUSK,26,0,http://www.wikidata.org/entity/Q7003
JKUUNUSK,27,0,http://www.wikidata.org/entity/Q201348
JKUUNUSK,29,0,http://www.wikidata.org/entity/Q81621
JKUUNUSK,30,0,http://www.wikidata.org/entity/Q1289
JKUUNUSK,31,0,http://www.wikidata.org/entity/Q82185
JKUUNUSK,32,0,http://www.wikidata.org/entity/Q42810
JKUUNUSK,33,0,http://www.wikidata.org/entity/Q1476
JKUUNUSK,34,0,http://www.wikidata.org/entity/Q13648
JKUUNUSK,35,0,http://www.wikidata.org/entity/Q648
JKUUNUSK,36,0,http://www.wikidata.org/entity/Q45656
JKUUNUSK,37,0,http://www.wikidata.org/entity/Q456
JKUUNUSK,38,0,http://www.wikidata.org/entity/Q132676
JKUUNUSK,39,0,http://www.wikidata.org/entity/Q23482
JKUUNUSK,40,0,http://www.wikidata.org/entity/Q205551
JKUUNUSK,41,0,http://www.wikidata.org/entity/Q22690
JKUUNUSK,42,0,http://www.wikidata.org/entity/Q6441
JKUUNUSK,43,0,http://www.wikidata.org/entity/Q193370
JKUUNUSK,44,0,http://www.wikidata.org/entity/Q79815
JKUUNUSK,45,0,http://www.wikidata.org/entity/Q40898
JKUUNUSK,46,0,http://www.wikidata.org/entity/Q170507
JKUUNUSK,47,0,http://www.wikidata.org/entity/Q12191
JKUUNUSK,48,0,http://www.wikidata.org/entity/Q33959
JKUUNUSK,49,0,http://www.wikidata.org/entity/Q42807
JKUUNUSK,50,0,http://www.wikidata.org/entity/Q9733
JKUUNUSK,51,0,http://www.wikidata.org/entity/Q6548
JKUUNUSK,52,0,http://www.wikidata.org/entity/Q90
JKUUNUSK,53,0,http://www.wikidata.org/entity/Q132671
JKUUNUSK,54,0,http://www.wikidata.org/entity/Q6730
JKUUNUSK,55,0,http://www.wikidata.org/entity/Q6616
JKUUNUSK,56,0,http://www.wikidata.org/entity/Q41876
JKUUNUSK,57,0,http://www.wikidata.org/entity/Q647
JKUUNUSK,58,0,http://www.wikidata.org/entity/Q34001
JKUUNUSK,59,0,http://www.wikidata.org/entity/Q30974
JKUUNUSK,60,0,http://www.wikidata.org/entity/Q193920
JKUUNUSK,61,0,http://www.wikidata.org/entity/Q160506
JKUUNUSK,62,0,http://www.wikidata.org/entity/Q160506
JKUUNUSK,63,0,http://www.wikidata.org/entity/Q42716
JKUUNUSK,64,0,http://www.wikidata.org/entity/Q193313
JKUUNUSK,65,0,http://www.wikidata.org/entity/Q152027
JKUUNUSK,66,0,http://www.wikidata.org/entity/Q316887
JKUUNUSK,67,0,http://www.wikidata.org/entity/Q249884
JKUUNUSK,68,0,http://www.wikidata.org/entity/Q6602
JKUUNUSK,69,0,http://www.wikidata.org/entity/Q44160
JKUUNUSK,70,0,http://www.wikidata.org/entity/Q7880
JKUUNUSK,71,0,http://www.wikidata.org/entity/Q182481
JKUUNUSK,72,0,http://www.wikidata.org/entity/Q288
JKUUNUSK,74,0,http://www.wikidata.org/entity/Q582
JKUUNUSK,75,0,http://www.wikidata.org/entity/Q72248
JKUUNUSK,1,1,http://www.wikidata.org/entity/Q3240
JKUUNUSK,2,1,http://www.wikidata.org/entity/Q3336
JKUUNUSK,3,1,http://www.wikidata.org/entity/Q12770
JKUUNUSK,4,1,http://www.wikidata.org/entity/Q12584
JKUUNUSK,5,1,http://www.wikidata.org/entity/Q12751
JKUUNUSK,6,1,http://www.wikidata.org/entity/Q3139
JKUUNUSK,7,1,http://www.wikidata.org/entity/Q12784
JKUUNUSK,8,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,9,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,10,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,11,1,http://www.wikidata.org/entity/Q12792
JKUUNUSK,12,1,http://www.wikidata.org/entity/Q3361
JKUUNUSK,13,1,http://www.wikidata.org/entity/Q12545
JKUUNUSK,14,1,http://www.wikidata.org/entity/Q12526
JKUUNUSK,15,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,16,1,http://www.wikidata.org/entity/Q3389
JKUUNUSK,17,1,http://www.wikidata.org/entity/Q3249
JKUUNUSK,18,1,http://www.wikidata.org/entity/Q12689
JKUUNUSK,19,1,http://www.wikidata.org/entity/Q3139
JKUUNUSK,20,1,http://www.wikidata.org/entity/Q12788
JKUUNUSK,22,1,http://www.wikidata.org/entity/Q12694
JKUUNUSK,23,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,24,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,25,1,http://www.wikidata.org/entity/Q12788
JKUUNUSK,26,1,http://www.wikidata.org/entity/Q3342
JKUUNUSK,27,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,28,1,http://www.wikidata.org/entity/Q12661
JKUUNUSK,29,1,http://www.wikidata.org/entity/Q17054
JKUUNUSK,30,1,http://www.wikidata.org/entity/Q12559
JKUUNUSK,31,1,http://www.wikidata.org/entity/Q3278
JKUUNUSK,32,1,http://www.wikidata.org/entity/Q12758
JKUUNUSK,33,1,http://www.wikidata.org/entity/Q12740
JKUUNUSK,34,1,http://www.wikidata.org/entity/Q17070
JKUUNUSK,35,1,http://www.wikidata.org/entity/Q12661
JKUUNUSK,36,1,http://www.wikidata.org/entity/Q12808
JKUUNUSK,37,1,http://www.wikidata.org/entity/Q16665897
JKUUNUSK,38,1,http://www.wikidata.org/entity/Q17063
JKUUNUSK,39,1,http://www.wikidata.org/entity/Q3240
JKUUNUSK,40,1,http://www.wikidata.org/entity/Q12526
JKUUNUSK,41,1,http://www.wikidata.org/entity/Q12652
JKUUNUSK,42,1,http://www.wikidata.org/entity/Q12545
JKUUNUSK,43,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,44,1,http://www.wikidata.org/entity/Q12722
JKUUNUSK,45,1,http://www.wikidata.org/entity/Q12626
JKUUNUSK,46,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,47,1,http://www.wikidata.org/entity/Q3068
JKUUNUSK,48,1,http://www.wikidata.org/entity/Q3139
JKUUNUSK,49,1,http://www.wikidata.org/entity/Q12515
JKUUNUSK,50,1,http://www.wikidata.org/entity/Q33788
JKUUNUSK,51,1,http://www.wikidata.org/entity/Q12574
JKUUNUSK,52,1,http://www.wikidata.org/entity/Q90
JKUUNUSK,53,1,http://www.wikidata.org/entity/Q12703
JKUUNUSK,54,1,http://www.wikidata.org/entity/Q12709
JKUUNUSK,56,1,http://www.wikidata.org/entity/Q12594
JKUUNUSK,57,1,http://www.wikidata.org/entity/Q12549
JKUUNUSK,58,1,http://www.wikidata.org/entity/Q12661
JKUUNUSK,59,1,http://www.wikidata.org/entity/Q12758
JKUUNUSK,60,1,http://www.wikidata.org/entity/Q12543
JKUUNUSK,61,1,http://www.wikidata.org/entity/Q17070
JKUUNUSK,62,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,63,1,http://www.wikidata.org/entity/Q12569
JKUUNUSK,64,1,http://www.wikidata.org/entity/Q12761
JKUUNUSK,65,1,http://www.wikidata.org/entity/Q3068
JKUUNUSK,66,1,http://www.wikidata.org/entity/Q17070
JKUUNUSK,67,1,http://www.wikidata.org/entity/Q17070
JKUUNUSK,68,1,http://www.wikidata.org/entity/Q12717
JKUUNUSK,69,1,http://www.wikidata.org/entity/Q12789
JKUUNUSK,70,1,http://www.wikidata.org/entity/Q12538
JKUUNUSK,71,1,http://www.wikidata.org/entity/Q12661
JKUUNUSK,72,1,http://www.wikidata.org/entity/Q12556
JKUUNUSK,73,1,http://www.wikidata.org/entity/Q12820
JKUUNUSK,74,1,http://www.wikidata.org/entity/Q16665897
JKUUNUSK,75,1,http://www.wikidata.org/entity/Q12788
JKUUNUSK,1,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,2,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,3,2,http://www.wikidata.org/entity/Q602131
JKUUNUSK,4,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,5,2,http://www.wikidata.org/entity/Q602131
JKUUNUSK,6,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,7,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,8,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,9,2,http://www.wikidata.org/entity/Q192821
JKUUNUSK,10,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,11,2,http://www.wikidata.org/entity/Q180992
JKUUNUSK,12,2,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,13,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,14,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,15,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,16,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,17,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,18,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,19,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,20,2,http://www.wikidata.org/entity/Q192821
JKUUNUSK,21,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,22,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,23,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,24,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,25,2,http://www.wikidata.org/entity/Q18060
JKUUNUSK,26,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,27,2,http://www.wikidata.org/entity/Q602131
JKUUNUSK,28,2,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,29,2,http://www.wikidata.org/entity/Q1851550
JKUUNUSK,30,2,http://www.wikidata.org/entity/Q613786
JKUUNUSK,31,2,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,32,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,33,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,34,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,35,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,36,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,37,2,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,38,2,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,39,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,40,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,41,2,http://www.wikidata.org/entity/Q129793
JKUUNUSK,42,2,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,43,2,http://www.wikidata.org/entity/Q192821
JKUUNUSK,44,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,45,2,http://www.wikidata.org/entity/Q10359898
JKUUNUSK,46,2,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,47,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,48,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,49,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,50,2,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,51,2,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,52,2,http://www.wikidata.org/entity/Q154426
JKUUNUSK,53,2,http://www.wikidata.org/entity/Q5607
JKUUNUSK,54,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,55,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,56,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,57,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,58,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,59,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,60,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,61,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,62,2,http://www.wikidata.org/entity/Q192821
JKUUNUSK,63,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,64,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,65,2,http://www.wikidata.org/entity/Q10677
JKUUNUSK,66,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,67,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,68,2,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,69,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,70,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,71,2,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,72,2,http://www.wikidata.org/entity/Q161238
JKUUNUSK,73,2,http://www.wikidata.org/entity/Q5294
JKUUNUSK,74,2,http://www.wikidata.org/entity/Q152806
JKUUNUSK,75,2,http://www.wikidata.org/entity/Q192821
JKUUNUSK,39,3,http://www.wikidata.org/entity/Q63765646
JKUUNUSK,1,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,2,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,3,4,http://www.wikidata.org/entity/Q602131
JKUUNUSK,4,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,5,4,http://www.wikidata.org/entity/Q65589104
JKUUNUSK,6,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,7,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,8,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,9,4,http://www.wikidata.org/entity/Q602131
JKUUNUSK,10,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,11,4,http://www.wikidata.org/entity/Q184700
JKUUNUSK,12,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,13,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,14,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,15,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,16,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,17,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,18,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,19,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,20,4,http://www.wikidata.org/entity/Q1044
JKUUNUSK,21,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,22,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,23,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,24,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,25,4,http://www.wikidata.org/entity/Q183745
JKUUNUSK,26,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,27,4,http://www.wikidata.org/entity/Q602131
JKUUNUSK,28,4,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,29,4,http://www.wikidata.org/entity/Q1851550
JKUUNUSK,30,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,31,4,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,32,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,33,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,34,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,35,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,36,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,37,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,38,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,39,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,40,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,41,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,42,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,43,4,http://www.wikidata.org/entity/Q192821
JKUUNUSK,44,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,45,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,46,4,http://www.wikidata.org/entity/Q130623257
JKUUNUSK,47,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,48,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,49,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,50,4,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,51,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,52,4,http://www.wikidata.org/entity/Q184004
JKUUNUSK,53,4,http://www.wikidata.org/entity/Q5607
JKUUNUSK,55,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,56,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,57,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,58,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,59,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,60,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,61,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,62,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,63,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,64,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,65,4,http://www.wikidata.org/entity/Q10677
JKUUNUSK,66,4,http://www.wikidata.org/entity/Q64539214
JKUUNUSK,67,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,68,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,69,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,70,4,http://www.wikidata.org/entity/Q20012759
JKUUNUSK,71,4,http://www.wikidata.org/entity/Q23731823
JKUUNUSK,72,4,http://www.wikidata.org/entity/Q613786
JKUUNUSK,73,4,http://www.wikidata.org/entity/Q5294
JKUUNUSK,74,4,http://www.wikidata.org/entity/Q184462
JKUUNUSK,75,4,http://www.wikidata.org/entity/Q192821
I9EA1TAT,4,0,http://www.wikidata.org/entity/Q53385665
I9EA1TAT,8,0,http://www.wikidata.org/entity/Q53385794
I9EA1TAT,9,0,http://www.wikidata.org/entity/Q319987
I9EA1TAT,8,2,http://www.wikidata.org/entity/Q1126104
I9EA1TAT,9,2,http://www.wikidata.org/entity/Q1126104
I9EA1TAT,15,2,http://www.wikidata.org/entity/Q4623838
I9EA1TAT,16,2,http://www.wikidata.org/entity/Q3750874
I9EA1TAT,17,2,http://www.wikidata.org/entity/Q705610
PBZN2YTL,15,1,http://www.wikidata.org/entity/Q8048473
PBZN2YTL,1,4,http://www.wikidata.org/entity/Q57350891
PBZN2YTL,2,4,http://www.wikidata.org/entity/Q6796240
PBZN2YTL,8,4,http://www.wikidata.org/entity/Q4781850
PBZN2YTL,9,4,http://www.wikidata.org/entity/Q2669
PBZN2YTL,10,4,http://www.wikidata.org/entity/Q2383
PBZN2YTL,11,4,http://www.wikidata.org/entity/Q2853
PBZN2YTL,12,4,http://www.wikidata.org/entity/Q2890
PBZN2YTL,13,4,http://www.wikidata.org/entity/Q2890
PBZN2YTL,14,4,http://www.wikidata.org/entity/Q12965959
PBZN2YTL,15,4,http://www.wikidata.org/entity/Q17982357
PBZN2YTL,16,4,http://www.wikidata.org/entity/Q2890
PBZN2YTL,18,4,http://www.wikidata.org/entity/Q110574317
PBZN2YTL,1,5,http://www.wikidata.org/entity/Q5311
PBZN2YTL,3,5,http://www.wikidata.org/entity/Q18539842
PBZN2YTL,4,5,http://www.wikidata.org/entity/Q14356
PBZN2YTL,5,5,http://www.wikidata.org/entity/Q14356
PBZN2YTL,6,5,http://www.wikidata.org/entity/Q12681702
PBZN2YTL,7,5,http://www.wikidata.org/entity/Q2437
PBZN2YTL,8,5,http://www.wikidata.org/entity/Q2430
PBZN2YTL,9,5,http://www.wikidata.org/entity/Q8470
PBZN2YTL,10,5,http://www.wikidata.org/entity/Q2064
PBZN2YTL,11,5,http://www.wikidata.org/entity/Q2065
PBZN2YTL,12,5,http://www.wikidata.org/entity/Q2091
PBZN2YTL,13,5,http://www.wikidata.org/entity/Q2019
PBZN2YTL,14,5,http://www.wikidata.org/entity/Q1994
PBZN2YTL,15,5,http://www.wikidata.org/entity/Q12681718
PBZN2YTL,16,5,http://www.wikidata.org/entity/Q49622
PBZN2YTL,17,5,http://www.wikidata.org/entity/Q49622
PBZN2YTL,18,5,http://www.wikidata.org/entity/Q16090635
AIGIP5JL,15,1,http://www.wikidata.org/entity/Q392371
AIGIP5JL,16,1,http://www.wikidata.org/entity/Q1143510
AIGIP5JL,26,1,http://www.wikidata.org/entity/Q78599167
JGW5FZQ1,1,0,http://www.wikidata.org/entity/Q3811077
JGW5FZQ1,3,0,http://www.wikidata.org/entity/Q16205029
JGW5FZQ1,4,0,http://www.wikidata.org/entity/Q45350
JGW5FZQ1,5,0,http://www.wikidata.org/entity/Q3950349
JGW5FZQ1,6,0,http://www.wikidata.org/entity/Q16205029
JGW5FZQ1,7,0,http://www.wikidata.org/entity/Q4767622
JGW5FZQ1,8,0,http://www.wikidata.org/entity/Q45350
JGW5FZQ1,9,0,http://www.wikidata.org/entity/Q3811077
JGW5FZQ1,11,0,http://www.wikidata.org/entity/Q45350
JGW5FZQ1,12,0,http://www.wikidata.org/entity/Q3811077
JGW5FZQ1,13,0,http://www.wikidata.org/entity/Q58415404
JGW5FZQ1,14,0,http://www.wikidata.org/entity/Q3869851
JGW5FZQ1,16,0,http://www.wikidata.org/entity/Q3716840
JGW5FZQ1,18,0,http://www.wikidata.org/entity/Q447501
JGW5FZQ1,20,0,http://www.wikidata.org/entity/Q3716840
JGW5FZQ1,22,0,http://www.wikidata.org/entity/Q232816
JGW5FZQ1,24,0,http://www.wikidata.org/entity/Q45350
JGW5FZQ1,25,0,http://www.wikidata.org/entity/Q232816
JGW5FZQ1,27,0,http://www.wikidata.org/entity/Q45350
JGW5FZQ1,28,0,http://www.wikidata.org/entity/Q55482946
JGW5FZQ1,29,0,http://www.wikidata.org/entity/Q4767622
JGW5FZQ1,31,0,http://www.wikidata.org/entity/Q6178737
JGW5FZQ1,32,0,http://www.wikidata.org/entity/Q106593984
JGW5FZQ1,33,0,http://www.wikidata.org/entity/Q3869851
JGW5FZQ1,1,1,http://www.wikidata.org/entity/Q9134264
JGW5FZQ1,2,1,http://www.wikidata.org/entity/Q9134264
JGW5FZQ1,3,1,http://www.wikidata.org/entity/Q9134264
JGW5FZQ1,4,1,http://www.wikidata.org/entity/Q5107751
